time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
0,1,charger_1_1,,,0.034,['Charging with No EV Connected']
0,2,charger_10_1,EV_3,50.0,0.034,[]
0,3,charger_12_1,EV_4,20.0,0.034,[]
0,4,charger_15_1,,,0.034,['Charging with No EV Connected']
1,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
1,2,charger_10_1,EV_3,49.91775758340871,0.05532,[]
1,3,charger_12_1,EV_4,20.097757583408708,0.05532,[]
1,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
2,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
2,2,charger_10_1,EV_3,49.97255543538384,0.05532,[]
2,3,charger_12_1,EV_4,20.331475435383837,0.05532,[]
2,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
3,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
3,2,charger_10_1,EV_3,50.027024500247116,0.05532,[]
3,3,charger_12_1,EV_4,20.563790980247113,0.05532,[]
3,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
4,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
4,2,charger_10_1,EV_3,50.081166750721216,0.05532,[]
4,3,charger_12_1,EV_4,20.794712631841207,0.05532,[]
4,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
5,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
5,2,charger_10_1,EV_3,50.13498414769247,0.05532,[]
5,3,charger_12_1,EV_4,21.02424875352574,0.05532,[]
5,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
6,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
6,2,charger_10_1,EV_3,50.18847864028189,0.05532,[]
6,3,charger_12_1,EV_4,21.252407658480166,0.05532,[]
6,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
7,1,charger_1_1,,,-0.02,['Discharge During Idle']
7,2,charger_10_1,EV_3,50.24165216591578,-0.02,['Charging Power Violation']
7,3,charger_12_1,EV_4,21.479197610004867,-0.02,['Charging Power Violation']
7,4,charger_15_1,,,-0.02,['Discharge During Idle']
8,1,charger_1_1,,,-0.02,['Discharge During Idle']
8,2,charger_10_1,EV_3,49.78587370337478,-0.02,['Charging Power Violation']
8,3,charger_12_1,EV_4,21.195993874799335,-0.02,['Charging Power Violation']
8,4,charger_15_1,,,-0.02,['Discharge During Idle']
9,1,charger_1_1,,,-0.02,['Discharge During Idle']
9,2,charger_10_1,EV_3,49.33282991160903,-0.02,['Charging Power Violation']
9,3,charger_12_1,EV_4,20.914489362005035,-0.02,['Charging Power Violation']
9,4,charger_15_1,,,-0.02,['Discharge During Idle']
10,1,charger_1_1,,,-0.02,['Discharge During Idle']
10,2,charger_10_1,EV_3,48.88250438259387,-0.02,['Charging Power Violation']
10,3,charger_12_1,EV_4,20.6346738762875,-0.02,['Charging Power Violation']
10,4,charger_15_1,,,-0.02,['Discharge During Idle']
11,1,charger_1_1,,,-0.02,['Discharge During Idle']
11,2,charger_10_1,EV_3,48.43488080675281,-0.02,['Charging Power Violation']
11,3,charger_12_1,EV_4,20.356537283484272,-0.02,['Charging Power Violation']
11,4,charger_15_1,,,-0.02,['Discharge During Idle']
12,1,charger_1_1,,,-0.02,['Discharge During Idle']
12,2,charger_10_1,EV_3,47.98994297236679,-0.02,['Charging Power Violation']
12,3,charger_12_1,EV_4,20.080069510237863,-0.02,['Charging Power Violation']
12,4,charger_15_1,,,-0.02,['Discharge During Idle']
13,1,charger_1_1,,,-0.02,['Discharge During Idle']
13,2,charger_10_1,EV_3,47.547674764987086,-0.02,['Charging Power Violation']
13,3,charger_12_1,EV_4,19.805260543630933,-0.02,['Charging Power Violation']
13,4,charger_15_1,,,-0.02,['Discharge During Idle']
14,1,charger_1_1,,,-0.02,['Discharge During Idle']
14,2,charger_10_1,EV_3,47.10806016685166,-0.02,['Charging Power Violation']
14,3,charger_12_1,,,-0.02,['Discharge During Idle']
14,4,charger_15_1,,,-0.02,['Discharge During Idle']
15,1,charger_1_1,,,-0.02,['Discharge During Idle']
15,2,charger_10_1,EV_3,46.671083256305046,-0.02,['Charging Power Violation']
15,3,charger_12_1,,,-0.02,['Discharge During Idle']
15,4,charger_15_1,,,-0.02,['Discharge During Idle']
16,1,charger_1_1,,,-0.0044,['Discharge During Idle']
16,2,charger_10_1,EV_3,46.23672820722171,-0.0044,['Charging Power Violation']
16,3,charger_12_1,,,-0.0044,['Discharge During Idle']
16,4,charger_15_1,,,-0.0044,['Discharge During Idle']
17,1,charger_1_1,,,-0.0044,['Discharge During Idle']
17,2,charger_10_1,EV_3,45.92535555707837,-0.0044,['Charging Power Violation']
17,3,charger_12_1,,,-0.0044,['Discharge During Idle']
17,4,charger_15_1,,,-0.0044,['Discharge During Idle']
18,1,charger_1_1,,,-0.0044,['Discharge During Idle']
18,2,charger_10_1,EV_3,45.615851142835886,-0.0044,['Charging Power Violation']
18,3,charger_12_1,,,-0.0044,['Discharge During Idle']
18,4,charger_15_1,,,-0.0044,['Discharge During Idle']
19,1,charger_1_1,,,-0.024,['Discharge During Idle']
19,2,charger_10_1,EV_3,45.308203755078864,-0.024,['Charging Power Violation']
19,3,charger_12_1,,,-0.024,['Discharge During Idle']
19,4,charger_15_1,,,-0.024,['Discharge During Idle']
20,1,charger_1_1,,,-0.024,['Discharge During Idle']
20,2,charger_10_1,EV_3,44.85116027309379,-0.024,['Charging Power Violation']
20,3,charger_12_1,EV_4,13.58385991012637,-0.024,['Charging Power Violation']
20,4,charger_15_1,,,-0.024,['Discharge During Idle']
21,1,charger_1_1,,,-0.024,['Discharge During Idle']
21,2,charger_10_1,EV_3,44.39685905200062,-0.024,['Charging Power Violation']
21,3,charger_12_1,EV_4,14.126160177759534,-0.024,['Charging Power Violation']
21,4,charger_15_1,,,-0.024,['Discharge During Idle']
22,1,charger_1_1,,,-0.024,['Discharge During Idle']
22,2,charger_10_1,EV_3,43.94528363823402,-0.024,['Charging Power Violation']
22,3,charger_12_1,EV_4,13.85620895723837,-0.024,['Charging Power Violation']
22,4,charger_15_1,,,-0.024,['Discharge During Idle']
23,1,charger_1_1,,,0.034,['Charging with No EV Connected']
23,2,charger_10_1,EV_3,43.49641767695001,0.034,[]
23,3,charger_12_1,EV_4,13.587877444040334,0.034,[]
23,4,charger_15_1,,,0.034,['Charging with No EV Connected']
24,1,charger_1_1,,,0.034,['Charging with No EV Connected']
24,2,charger_10_1,EV_3,43.45319675429702,0.034,[]
24,3,charger_12_1,EV_4,13.724107762784799,0.034,[]
24,4,charger_15_1,,,0.034,['Charging with No EV Connected']
25,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
25,2,charger_10_1,EV_3,43.41023515717994,0.05532,[]
25,3,charger_12_1,EV_4,13.859520699616796,0.05532,[]
25,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
26,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
26,2,charger_10_1,EV_3,43.50407814371244,0.05532,[]
26,3,charger_12_1,EV_4,14.130667972894674,0.05532,[]
26,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
27,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
27,2,charger_10_1,EV_3,43.59735807232575,0.05532,[]
27,3,charger_12_1,EV_4,14.400188362532884,0.05532,[]
27,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
28,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
28,2,charger_10_1,EV_3,43.69007832136737,0.05532,[]
28,3,charger_12_1,EV_4,14.668091629833265,0.05532,[]
28,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
29,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
29,2,charger_10_1,EV_3,43.78224224891475,0.05532,[]
29,3,charger_12_1,EV_4,14.934387477529844,0.05532,[]
29,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
30,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
30,2,charger_10_1,EV_3,43.87385319289684,0.05532,[]
30,3,charger_12_1,EV_4,15.199085550140243,0.05532,[]
30,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
31,1,charger_1_1,,,-0.02,['Discharge During Idle']
31,2,charger_10_1,EV_3,43.96491447121504,-0.02,['Charging Power Violation']
31,3,charger_12_1,EV_4,15.46219543431498,-0.02,['Charging Power Violation']
31,4,charger_15_1,,,-0.02,['Discharge During Idle']
32,1,charger_1_1,,,-0.02,['Discharge During Idle']
32,2,charger_10_1,EV_3,43.54679643484224,-0.02,['Charging Power Violation']
32,3,charger_12_1,EV_4,15.215093712163586,-0.02,['Charging Power Violation']
32,4,charger_15_1,,,-0.02,['Discharge During Idle']
33,1,charger_1_1,,,-0.02,['Discharge During Idle']
33,2,charger_10_1,EV_3,43.13118710668768,-0.02,['Charging Power Violation']
33,3,charger_12_1,EV_4,14.969474600345102,-0.02,['Charging Power Violation']
33,4,charger_15_1,,,-0.02,['Discharge During Idle']
34,1,charger_1_1,,,-0.02,['Discharge During Idle']
34,2,charger_10_1,EV_3,42.71807143450205,-0.02,['Charging Power Violation']
34,3,charger_12_1,EV_4,14.725329203197527,-0.02,['Charging Power Violation']
34,4,charger_15_1,,,-0.02,['Discharge During Idle']
35,1,charger_1_1,,,-0.02,['Discharge During Idle']
35,2,charger_10_1,EV_3,42.30743445634953,-0.02,['Charging Power Violation']
35,3,charger_12_1,EV_4,14.482648678432838,-0.02,['Charging Power Violation']
35,4,charger_15_1,,,-0.02,['Discharge During Idle']
36,1,charger_1_1,,,-0.02,['Discharge During Idle']
36,2,charger_10_1,EV_3,41.89926130006593,-0.02,['Charging Power Violation']
36,3,charger_12_1,EV_4,14.241424236816737,-0.02,['Charging Power Violation']
36,4,charger_15_1,,,-0.02,['Discharge During Idle']
37,1,charger_1_1,,,-0.02,['Discharge During Idle']
37,2,charger_10_1,EV_3,41.49353718272003,-0.02,['Charging Power Violation']
37,3,charger_12_1,EV_4,14.001647141850333,-0.02,['Charging Power Violation']
37,4,charger_15_1,,,-0.02,['Discharge During Idle']
38,1,charger_1_1,,,-0.02,['Discharge During Idle']
38,2,charger_10_1,EV_3,41.090247410078206,-0.02,['Charging Power Violation']
38,3,charger_12_1,,,-0.02,['Discharge During Idle']
38,4,charger_15_1,,,-0.02,['Discharge During Idle']
39,1,charger_1_1,,,-0.02,['Discharge During Idle']
39,2,charger_10_1,EV_3,40.68937737607223,-0.02,['Charging Power Violation']
39,3,charger_12_1,,,-0.02,['Discharge During Idle']
39,4,charger_15_1,,,-0.02,['Discharge During Idle']
40,1,charger_1_1,,,-0.0044,['Discharge During Idle']
40,2,charger_10_1,EV_3,40.29091256227029,-0.0044,['Charging Power Violation']
40,3,charger_12_1,,,-0.0044,['Discharge During Idle']
40,4,charger_15_1,,,-0.0044,['Discharge During Idle']
41,1,charger_1_1,,,-0.0044,['Discharge During Idle']
41,2,charger_10_1,EV_3,40.01521480599666,-0.0044,['Charging Power Violation']
41,3,charger_12_1,,,-0.0044,['Discharge During Idle']
41,4,charger_15_1,,,-0.0044,['Discharge During Idle']
42,1,charger_1_1,,,-0.0044,['Discharge During Idle']
42,2,charger_10_1,EV_3,39.741171236260676,-0.0044,['Charging Power Violation']
42,3,charger_12_1,,,-0.0044,['Discharge During Idle']
42,4,charger_15_1,,,-0.0044,['Discharge During Idle']
43,1,charger_1_1,,,-0.024,['Discharge During Idle']
43,2,charger_10_1,EV_3,39.4687719279431,-0.024,['Charging Power Violation']
43,3,charger_12_1,,,-0.024,['Discharge During Idle']
43,4,charger_15_1,,,-0.024,['Discharge During Idle']
44,1,charger_1_1,,,-0.024,['Discharge During Idle']
44,2,charger_10_1,EV_3,39.04676503692084,-0.024,['Charging Power Violation']
44,3,charger_12_1,EV_4,18.402881266081224,-0.024,['Charging Power Violation']
44,4,charger_15_1,,,-0.024,['Discharge During Idle']
45,1,charger_1_1,,,-0.024,['Discharge During Idle']
45,2,charger_10_1,EV_3,38.62729018724471,-0.024,['Charging Power Violation']
45,3,charger_12_1,EV_4,14.57122582814229,-0.024,['Charging Power Violation']
45,4,charger_15_1,,,-0.024,['Discharge During Idle']
46,1,charger_1_1,,,-0.024,['Discharge During Idle']
46,2,charger_10_1,EV_3,38.21033218666664,-0.024,['Charging Power Violation']
46,3,charger_12_1,EV_4,14.29860421371883,-0.024,['Charging Power Violation']
46,4,charger_15_1,,,-0.024,['Discharge During Idle']
47,1,charger_1_1,,,0.034,['Charging with No EV Connected']
47,2,charger_10_1,EV_3,37.79587593409204,0.034,[]
47,3,charger_12_1,EV_4,14.02761832898191,0.034,[]
47,4,charger_15_1,,,0.034,['Charging with No EV Connected']
48,1,charger_1_1,,,0.034,['Charging with No EV Connected']
48,2,charger_10_1,EV_3,37.78685826189619,0.034,[]
48,3,charger_12_1,EV_4,14.161210202416726,0.034,[]
48,4,charger_15_1,,,0.034,['Charging with No EV Connected']
49,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
49,2,charger_10_1,EV_3,37.77789469573352,0.05532,[]
49,3,charger_12_1,EV_4,14.294000524610933,0.05532,[]
49,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
50,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
50,2,charger_10_1,EV_3,37.9055317250347,0.05532,[]
50,3,charger_12_1,EV_4,14.562540918938845,0.05532,[]
50,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
51,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
51,2,charger_10_1,EV_3,38.03240293216007,0.05532,[]
51,3,charger_12_1,EV_4,14.829470070900792,0.05532,[]
51,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
52,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
52,2,charger_10_1,EV_3,38.15851291204269,0.05532,[]
52,3,charger_12_1,EV_4,15.094797647950966,0.05532,[]
52,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
53,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
53,2,charger_10_1,EV_3,38.283866232046016,0.05532,[]
53,3,charger_12_1,EV_4,15.358533259538838,0.05532,[]
53,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
54,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
54,2,charger_10_1,EV_3,38.40846743212932,0.05532,[]
54,3,charger_12_1,EV_4,15.620686457457184,0.05532,[]
54,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
55,1,charger_1_1,,,-0.02,['Discharge During Idle']
55,2,charger_10_1,,,-0.02,['Discharge During Idle']
55,3,charger_12_1,EV_4,15.881266736188019,-0.02,['Charging Power Violation']
55,4,charger_15_1,,,-0.02,['Discharge During Idle']
56,1,charger_1_1,,,-0.02,['Discharge During Idle']
56,2,charger_10_1,,,-0.02,['Discharge During Idle']
56,3,charger_12_1,,,-0.02,['Discharge During Idle']
56,4,charger_15_1,,,-0.02,['Discharge During Idle']
57,1,charger_1_1,,,-0.02,['Discharge During Idle']
57,2,charger_10_1,,,-0.02,['Discharge During Idle']
57,3,charger_12_1,,,-0.02,['Discharge During Idle']
57,4,charger_15_1,,,-0.02,['Discharge During Idle']
58,1,charger_1_1,,,-0.02,['Discharge During Idle']
58,2,charger_10_1,,,-0.02,['Discharge During Idle']
58,3,charger_12_1,,,-0.02,['Discharge During Idle']
58,4,charger_15_1,,,-0.02,['Discharge During Idle']
59,1,charger_1_1,,,-0.02,['Discharge During Idle']
59,2,charger_10_1,,,-0.02,['Discharge During Idle']
59,3,charger_12_1,,,-0.02,['Discharge During Idle']
59,4,charger_15_1,,,-0.02,['Discharge During Idle']
60,1,charger_1_1,,,-0.02,['Discharge During Idle']
60,2,charger_10_1,,,-0.02,['Discharge During Idle']
60,3,charger_12_1,,,-0.02,['Discharge During Idle']
60,4,charger_15_1,,,-0.02,['Discharge During Idle']
61,1,charger_1_1,,,-0.02,['Discharge During Idle']
61,2,charger_10_1,,,-0.02,['Discharge During Idle']
61,3,charger_12_1,,,-0.02,['Discharge During Idle']
61,4,charger_15_1,,,-0.02,['Discharge During Idle']
62,1,charger_1_1,,,-0.02,['Discharge During Idle']
62,2,charger_10_1,,,-0.02,['Discharge During Idle']
62,3,charger_12_1,,,-0.02,['Discharge During Idle']
62,4,charger_15_1,,,-0.02,['Discharge During Idle']
63,1,charger_1_1,,,-0.02,['Discharge During Idle']
63,2,charger_10_1,,,-0.02,['Discharge During Idle']
63,3,charger_12_1,,,-0.02,['Discharge During Idle']
63,4,charger_15_1,,,-0.02,['Discharge During Idle']
64,1,charger_1_1,,,-0.0044,['Discharge During Idle']
64,2,charger_10_1,,,-0.0044,['Discharge During Idle']
64,3,charger_12_1,,,-0.0044,['Discharge During Idle']
64,4,charger_15_1,,,-0.0044,['Discharge During Idle']
65,1,charger_1_1,,,-0.0044,['Discharge During Idle']
65,2,charger_10_1,EV_3,58.072033882145526,-0.0044,['Charging Power Violation']
65,3,charger_12_1,,,-0.0044,['Discharge During Idle']
65,4,charger_15_1,,,-0.0044,['Discharge During Idle']
66,1,charger_1_1,,,-0.0044,['Discharge During Idle']
66,2,charger_10_1,EV_3,61.7805604020366,-0.0044,['Charging Power Violation']
66,3,charger_12_1,EV_4,14.009520426714975,-0.0044,['Charging Power Violation']
66,4,charger_15_1,,,-0.0044,['Discharge During Idle']
67,1,charger_1_1,,,-0.024,['Discharge During Idle']
67,2,charger_10_1,EV_3,61.375924758724366,-0.024,['Charging Power Violation']
67,3,charger_12_1,EV_4,20.652896530823757,-0.024,['Charging Power Violation']
67,4,charger_15_1,,,-0.024,['Discharge During Idle']
68,1,charger_1_1,,,-0.024,['Discharge During Idle']
68,2,charger_10_1,EV_3,60.822474950717414,-0.024,['Charging Power Violation']
68,3,charger_12_1,EV_4,20.34378489218421,-0.024,['Charging Power Violation']
68,4,charger_15_1,,,-0.024,['Discharge During Idle']
69,1,charger_1_1,,,-0.024,['Discharge During Idle']
69,2,charger_10_1,EV_3,60.272345841558504,-0.024,['Charging Power Violation']
69,3,charger_12_1,EV_4,20.0365279233765,-0.024,['Charging Power Violation']
69,4,charger_15_1,,,-0.024,['Discharge During Idle']
70,1,charger_1_1,,,-0.024,['Discharge During Idle']
70,2,charger_10_1,EV_3,59.72551750705455,-0.024,['Charging Power Violation']
70,3,charger_12_1,EV_4,19.731114496381636,-0.024,['Charging Power Violation']
70,4,charger_15_1,,,-0.024,['Discharge During Idle']
71,1,charger_1_1,,,0.034,['Charging with No EV Connected']
71,2,charger_10_1,EV_3,59.18197014255762,0.034,[]
71,3,charger_12_1,EV_4,19.42753354994874,0.034,[]
71,4,charger_15_1,,,0.034,['Charging with No EV Connected']
72,1,charger_1_1,,,0.034,['Charging with No EV Connected']
72,2,charger_10_1,EV_3,59.04463590511098,0.034,[]
72,3,charger_12_1,EV_4,19.528725932057757,0.034,[]
72,4,charger_15_1,,,0.034,['Charging with No EV Connected']
73,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
73,2,charger_10_1,EV_3,58.90812567308902,0.05532,[]
73,3,charger_12_1,EV_4,19.62931115987412,0.05532,[]
73,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
74,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
74,2,charger_10_1,EV_3,58.90898131652607,0.05532,[]
74,3,charger_12_1,EV_4,19.86583969039045,0.05532,[]
74,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
75,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
75,2,charger_10_1,EV_3,58.90983182610249,0.05532,[]
75,3,charger_12_1,EV_4,20.10094904972369,0.05532,[]
75,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
76,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
76,2,charger_10_1,EV_3,58.91067723262145,0.05532,[]
76,3,charger_12_1,EV_4,20.334647752900928,0.05532,[]
76,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
77,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
77,2,charger_10_1,EV_3,58.911517566701306,0.05532,[]
77,3,charger_12_1,EV_4,20.5669442638591,0.05532,[]
77,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
78,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
78,2,charger_10_1,EV_3,58.91235285877668,0.05532,[]
78,3,charger_12_1,EV_4,20.79784699575152,0.05532,[]
78,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
79,1,charger_1_1,,,-0.02,['Discharge During Idle']
79,2,charger_10_1,,,-0.02,['Discharge During Idle']
79,3,charger_12_1,EV_4,21.02736431125259,-0.02,['Charging Power Violation']
79,4,charger_15_1,,,-0.02,['Discharge During Idle']
80,1,charger_1_1,,,-0.02,['Discharge During Idle']
80,2,charger_10_1,,,-0.02,['Discharge During Idle']
80,3,charger_12_1,,,-0.02,['Discharge During Idle']
80,4,charger_15_1,,,-0.02,['Discharge During Idle']
81,1,charger_1_1,,,-0.02,['Discharge During Idle']
81,2,charger_10_1,,,-0.02,['Discharge During Idle']
81,3,charger_12_1,,,-0.02,['Discharge During Idle']
81,4,charger_15_1,,,-0.02,['Discharge During Idle']
82,1,charger_1_1,,,-0.02,['Discharge During Idle']
82,2,charger_10_1,,,-0.02,['Discharge During Idle']
82,3,charger_12_1,,,-0.02,['Discharge During Idle']
82,4,charger_15_1,,,-0.02,['Discharge During Idle']
83,1,charger_1_1,,,-0.02,['Discharge During Idle']
83,2,charger_10_1,,,-0.02,['Discharge During Idle']
83,3,charger_12_1,,,-0.02,['Discharge During Idle']
83,4,charger_15_1,,,-0.02,['Discharge During Idle']
84,1,charger_1_1,,,-0.02,['Discharge During Idle']
84,2,charger_10_1,,,-0.02,['Discharge During Idle']
84,3,charger_12_1,,,-0.02,['Discharge During Idle']
84,4,charger_15_1,,,-0.02,['Discharge During Idle']
85,1,charger_1_1,,,-0.02,['Discharge During Idle']
85,2,charger_10_1,,,-0.02,['Discharge During Idle']
85,3,charger_12_1,,,-0.02,['Discharge During Idle']
85,4,charger_15_1,,,-0.02,['Discharge During Idle']
86,1,charger_1_1,,,-0.02,['Discharge During Idle']
86,2,charger_10_1,,,-0.02,['Discharge During Idle']
86,3,charger_12_1,,,-0.02,['Discharge During Idle']
86,4,charger_15_1,,,-0.02,['Discharge During Idle']
87,1,charger_1_1,,,-0.02,['Discharge During Idle']
87,2,charger_10_1,,,-0.02,['Discharge During Idle']
87,3,charger_12_1,,,-0.02,['Discharge During Idle']
87,4,charger_15_1,,,-0.02,['Discharge During Idle']
88,1,charger_1_1,,,-0.0044,['Discharge During Idle']
88,2,charger_10_1,,,-0.0044,['Discharge During Idle']
88,3,charger_12_1,,,-0.0044,['Discharge During Idle']
88,4,charger_15_1,,,-0.0044,['Discharge During Idle']
89,1,charger_1_1,,,-0.0044,['Discharge During Idle']
89,2,charger_10_1,EV_3,56.60555485874924,-0.0044,['Charging Power Violation']
89,3,charger_12_1,,,-0.0044,['Discharge During Idle']
89,4,charger_15_1,,,-0.0044,['Discharge During Idle']
90,1,charger_1_1,,,-0.0044,['Discharge During Idle']
90,2,charger_10_1,EV_3,48.679386326106446,-0.0044,['Charging Power Violation']
90,3,charger_12_1,EV_4,23.41805071385141,-0.0044,['Charging Power Violation']
90,4,charger_15_1,,,-0.0044,['Discharge During Idle']
91,1,charger_1_1,,,-0.024,['Discharge During Idle']
91,2,charger_10_1,EV_3,48.353357727249794,-0.024,['Charging Power Violation']
91,3,charger_12_1,EV_4,32.52862715956374,-0.024,['Charging Power Violation']
91,4,charger_15_1,,,-0.024,['Discharge During Idle']
92,1,charger_1_1,,,-0.024,['Discharge During Idle']
92,2,charger_10_1,EV_3,47.87804332143169,-0.024,['Charging Power Violation']
92,3,charger_12_1,EV_4,32.148261137151756,-0.024,['Charging Power Violation']
92,4,charger_15_1,,,-0.024,['Discharge During Idle']
93,1,charger_1_1,,,-0.024,['Discharge During Idle']
93,2,charger_10_1,EV_3,47.4055808020485,-0.024,['Charging Power Violation']
93,3,charger_12_1,EV_4,31.770177310874242,-0.024,['Charging Power Violation']
93,4,charger_15_1,,,-0.024,['Discharge During Idle']
94,1,charger_1_1,,,-0.024,['Discharge During Idle']
94,2,charger_10_1,EV_3,46.9359530577816,-0.024,['Charging Power Violation']
94,3,charger_12_1,EV_4,31.394361987554394,-0.024,['Charging Power Violation']
94,4,charger_15_1,,,-0.024,['Discharge During Idle']
95,1,charger_1_1,,,0.034,['Charging with No EV Connected']
95,2,charger_10_1,EV_3,46.469143079980306,0.034,[]
95,3,charger_12_1,EV_4,31.02080155617446,0.034,[]
95,4,charger_15_1,,,0.034,['Charging with No EV Connected']
96,1,charger_1_1,,,0.034,['Charging with No EV Connected']
96,2,charger_10_1,EV_3,46.40808580490913,0.034,[]
96,3,charger_12_1,EV_4,31.052434330246122,0.034,[]
96,4,charger_15_1,,,0.034,['Charging with No EV Connected']
97,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
97,2,charger_10_1,EV_3,46.347394873488376,0.05532,[]
97,3,charger_12_1,EV_4,31.083877307673355,0.05532,[]
97,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
98,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
98,2,charger_10_1,EV_3,46.42361490172303,0.05532,[]
98,3,charger_12_1,EV_4,31.251678441302893,0.05532,[]
98,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
99,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
99,2,charger_10_1,EV_3,46.49937760978827,0.05532,[]
99,3,charger_12_1,EV_4,31.418472768130655,0.05532,[]
99,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
100,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
100,2,charger_10_1,EV_3,46.57468574160512,0.05532,[]
100,3,charger_12_1,EV_4,31.58426632899745,0.05532,[]
100,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
101,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
101,2,charger_10_1,EV_3,46.649542024631074,0.05532,[]
101,3,charger_12_1,EV_4,31.749065128499048,0.05532,[]
101,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
102,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
102,2,charger_10_1,EV_3,46.72394916995887,0.05532,[]
102,3,charger_12_1,EV_4,31.912875135203635,0.05532,[]
102,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
103,1,charger_1_1,,,-0.02,['Discharge During Idle']
103,2,charger_10_1,EV_3,46.7979098724147,-0.02,['Charging Power Violation']
103,3,charger_12_1,,,-0.02,['Discharge During Idle']
103,4,charger_15_1,,,-0.02,['Discharge During Idle']
104,1,charger_1_1,,,-0.02,['Discharge During Idle']
104,2,charger_10_1,,,-0.02,['Discharge During Idle']
104,3,charger_12_1,,,-0.02,['Discharge During Idle']
104,4,charger_15_1,,,-0.02,['Discharge During Idle']
105,1,charger_1_1,,,-0.02,['Discharge During Idle']
105,2,charger_10_1,,,-0.02,['Discharge During Idle']
105,3,charger_12_1,,,-0.02,['Discharge During Idle']
105,4,charger_15_1,,,-0.02,['Discharge During Idle']
106,1,charger_1_1,,,-0.02,['Discharge During Idle']
106,2,charger_10_1,,,-0.02,['Discharge During Idle']
106,3,charger_12_1,,,-0.02,['Discharge During Idle']
106,4,charger_15_1,,,-0.02,['Discharge During Idle']
107,1,charger_1_1,,,-0.02,['Discharge During Idle']
107,2,charger_10_1,,,-0.02,['Discharge During Idle']
107,3,charger_12_1,,,-0.02,['Discharge During Idle']
107,4,charger_15_1,,,-0.02,['Discharge During Idle']
108,1,charger_1_1,,,-0.02,['Discharge During Idle']
108,2,charger_10_1,,,-0.02,['Discharge During Idle']
108,3,charger_12_1,,,-0.02,['Discharge During Idle']
108,4,charger_15_1,,,-0.02,['Discharge During Idle']
109,1,charger_1_1,,,-0.02,['Discharge During Idle']
109,2,charger_10_1,,,-0.02,['Discharge During Idle']
